filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
1538771_no_solvent,-1.97538605,1.633692483,2.589682694,-1.651401298,-0.298996586,-1.359354791,1.534542839,-1.680542453,-0.424830435,-0.540126833,-0.079346476,0.129219855,0.702300773,-0.006828248,-0.654796594,1.055816898,1.126254561,0.571430367,1.950457013,0.856067967,2.198893707,0.304221138,-0.714605148,-1.003035869,1.157914848,0.390347613,-0.741677842,-0.325074531,0.803569636,-0.879526258,0.146215926,0.441109868,-0.417910324,0.027318143,1.02367088,0.08618268,0.506694127,0.151873169,0.132210815,0.156878435,0.153103538,0.212264523,0.064082069,0.159860997,-0.099032196,0.113625977,-0.096108477,-0.114956414,0.023019128,0.278117551,0.150233457,0.112607825,0.024081875,-0.015552082,-0.273844882,0.156620831,0.098456986,-0.25993448,-0.007596051,-0.069084983
1581461_no_solvent,-7.527819459,0.361017135,1.686856748,-1.533956009,-4.139997583,2.095790111,1.539481537,-1.691600024,1.32790948,-0.018548479,-1.48165621,-3.551282253,-4.281161264,-1.957417367,0.647151113,-0.249735949,1.511919922,-3.000731606,-0.744037894,1.12156147,-1.178540375,-3.031020911,-0.925786946,-1.707080457,-0.63053071,1.729982133,0.764868833,2.939016868,-0.825227937,0.67451201,-0.610942331,-0.586155636,-0.423417763,0.4212107,-0.419718114,-0.582485893,-0.365240703,-0.070054733,0.480817512,-0.274180581,-0.212624121,-0.076899419,-0.03468413,0.234476424,0.660727048,-0.258776324,-0.425790972,0.199300433,-0.049598904,0.207447969,0.263380057,-0.367300466,-0.015119097,-0.169033711,-0.112481426,-0.06366798,-0.12291578,0.061388431,0.165938104,-0.049377063
1908429_no_solvent,-3.414803003,-0.702825035,3.79119463,1.305853872,0.030988041,-0.649230493,0.692489965,-1.298620568,-0.595618295,0.730717353,0.174364714,0.09738983,-0.743684744,-1.661511886,-0.732589557,-0.005778656,0.546804775,0.152063465,0.908793812,0.333904186,0.329814704,0.417855559,-0.362432867,0.044246878,-0.268225654,-0.16874141,-0.273816932,-0.232314863,-0.056488737,-0.726278196,0.47354078,0.414500728,-0.326385379,-0.00217002,-0.029303827,0.054117642,-0.095669011,-0.313192034,-0.010146768,0.044756791,-0.600131034,-0.000188503,0.190779514,0.034103343,0.13019433,0.074367357,0.092103888,-0.018753355,-0.084690974,0.135705151,-0.0993974,0.013383371,-0.064084164,-0.212566445,0.027565901,0.081805342,0.079347084,0.076103868,-0.057492034,-0.032753425
1909467_no_solvent,1.435321091,-0.955151459,3.051595225,-0.581691794,2.986675563,-3.35398542,1.923851885,-1.407130672,-1.570500433,-2.109513153,2.272356973,0.63649153,-2.669598685,-0.291881881,1.540274106,1.743926196,-0.461531149,-0.891758684,-0.550309003,1.648586071,-0.90833165,0.163888547,2.328551271,-2.026854884,0.889192507,1.910983825,1.090925946,-0.107004523,-0.328664256,1.013429126,0.463860753,-0.929662843,-0.048343602,0.000624299,0.663243146,-0.273259828,-0.487502905,-0.223266312,-0.223410435,-0.365389543,0.994667777,0.090490913,0.767016026,-0.499612369,0.222140514,0.015815194,0.479159829,-0.483194772,0.650440126,-0.051892822,0.161676737,0.519466426,0.284565671,-0.11530231,0.215562583,-0.396988503,0.322806312,0.321098981,-0.354961102,0.240791468
1935044_no_solvent,-5.253011323,1.051728957,2.506548021,0.242364745,0.704398564,-1.361936771,2.037283927,-1.150537853,-0.998962558,1.270879227,1.05385967,-0.100562756,-0.550027597,-0.481876575,0.05924021,-0.721682229,0.793573047,-0.188159593,-0.918489108,-0.423707127,0.492264906,0.086429979,-0.642198624,0.422869671,-0.670737741,-0.546193312,0.046231104,-0.621655818,-0.853592626,-0.391195144,0.076955716,-0.023023971,0.13035353,0.024632998,-0.187260749,0.125420459,-0.295250777,-0.013392054,-0.205701293,-0.53649294,-0.056741824,-0.253785168,0.139073667,-0.153928264,-0.058050453,-0.146815088,0.177980873,0.112379665,-0.336885242,0.100601446,0.019375442,-0.153284632,-0.052171281,0.080120282,0.041231508,-0.047686156,-0.079109086,0.062938672,0.007369134,0.106638586
1935045_no_solvent,-5.53573842,2.05903198,1.449321352,-1.160731473,1.963464069,0.545629658,1.902240067,-2.835050645,-0.86530408,0.922340924,-0.911390314,1.311043123,1.129364235,-0.008430886,-0.232658805,-0.012193878,0.550479179,-0.937632317,-1.534800372,-0.412359661,0.627408663,-0.205260278,-0.400237558,1.118829112,-0.991139155,-0.528449964,0.054892062,-0.763176529,-1.148272914,-0.339204433,0.35414059,-0.180243568,0.305927025,0.001840241,-0.152607483,0.196137784,-0.247084745,-0.145247558,-0.008921586,-0.168865068,-0.421261507,0.326149886,0.064551233,0.186827592,-0.269844522,-0.161853482,0.193257438,-0.241272885,-0.118557033,-0.091721458,-0.127211622,-0.182635291,-0.064566788,-0.018043241,0.21477055,-0.050325708,-0.20084464,-0.026515089,0.029928912,-0.033179771
1938534_no_solvent,-5.371984643,2.305818009,-1.359775979,4.111862829,2.131552098,-6.908625587,-1.107625052,1.304257288,0.587113392,1.332514634,-0.159658961,0.536485392,0.076246507,0.025489871,-0.157350542,-0.74886173,-1.926095775,-0.915356867,-0.969927974,0.130921661,-0.608722177,-0.167118712,-0.254735447,0.286522472,0.321473879,0.100230468,0.691456139,0.44289519,0.214513584,-0.552200019,-0.183036891,-0.439223733,0.355265904,0.21021644,0.024461961,-0.124659682,0.204208683,0.305406774,0.054663864,-0.466769087,0.631712509,-0.344340167,0.194025037,-0.613373925,0.25252496,-0.461974536,0.016945013,0.086654337,-0.409152906,0.063672444,0.329328642,0.064307311,-0.229857622,0.243682553,-0.20545028,-0.151756683,-0.061054471,-0.138828148,0.178548344,0.032189002
1963377_no_solvent,-5.093958069,4.021849314,2.41728775,-0.919370675,-0.000739463,-2.545074232,1.368880535,-2.396402097,0.212901334,-0.975453477,-1.225815942,0.52131289,-0.840135303,0.219959237,-0.184457629,0.957756398,0.105853656,-0.995572336,-1.299508379,-1.022627355,-0.079755655,-0.68360146,-0.07608933,1.704863154,-0.225947515,0.205816588,0.435937561,-0.378235357,-0.16363951,-0.097506185,0.179122985,-0.366019971,0.024423448,0.158555462,0.07734712,0.134837069,-0.213000028,0.521764223,-0.002844466,0.041033099,-0.161491484,0.213351296,-0.100845498,0.202509429,-0.127478683,-0.112862227,-0.073373992,0.222004294,-0.389665739,-0.026642013,0.05249994,0.029476713,-0.289216727,-0.013087691,0.127150246,-0.000314562,-0.180818699,-0.230456826,0.078321341,0.086798568
1969898_no_solvent,-4.352763854,3.427211838,2.566609807,-0.819565901,-0.408367175,-2.054912079,1.589181995,-2.310905751,-0.357058165,-0.260596789,-0.287128513,0.283292661,-0.815543424,0.231230494,-1.176241987,0.483066823,-1.786668697,-0.477050841,-1.697397134,-0.823437309,-0.018478774,-0.226186828,-1.025582095,0.20045528,-0.121636759,-0.153652214,0.242699442,0.091383799,0.533203846,-0.25784856,-0.41523003,-0.677388277,0.226106476,0.14749061,0.423141811,-0.16876371,0.181100041,0.348467859,-0.135077257,-0.084388193,-0.107835824,0.046030206,0.161908844,-0.132563698,-0.18779582,0.132325005,-0.038740254,0.379554673,-0.244769402,-0.113176191,0.152554967,0.11907465,-0.063994049,0.011506967,-0.059862166,-0.02068445,-0.071202518,-0.025089757,-0.07398037,0.111544121
1975234_no_solvent,2.029774817,-3.670956218,1.741131914,0.761320151,1.94068263,-2.721350955,2.733336747,0.731878587,1.020386791,-1.772465991,0.169126003,-0.091705723,-0.614528231,1.317628183,2.991558933,1.385756577,2.261423182,0.143313116,1.118645332,-0.368694933,0.310422142,-2.449227508,0.244476664,0.598743642,2.390164809,-0.808013183,1.095689183,0.080314412,1.270571796,0.585584008,0.155182413,0.779720348,-0.187400336,-0.078192283,-0.126286832,1.22064247,-0.071142404,0.033008732,-0.335907549,0.372111916,-0.451565499,0.527047782,-0.493312306,1.448277526,0.033226602,0.157738089,0.455830556,0.236216318,-0.270897693,-0.048175995,-0.129169481,-0.376754161,-0.262439601,0.282794609,-0.069791659,-0.040036657,0.172056934,0.231229795,0.109106906,-0.111541616
1975237_no_solvent,2.92562918,-4.091079494,3.611838207,0.65856029,2.638176053,-2.279027182,2.358363051,-0.245189844,0.055818085,-1.019743307,0.380610598,-0.240454968,-0.685281918,0.663474274,2.704297351,1.681556109,2.441247516,0.076100152,1.271993039,-0.315261222,-0.08289954,-2.182930412,0.127468399,1.019440011,2.716125913,-0.840722069,1.3729724,0.078436369,1.214048577,-0.052241542,0.253827203,0.939739359,0.048496322,0.111003214,-0.170953659,0.913244794,0.117910269,0.08833661,-0.416740798,-0.388192678,0.258812921,0.071946122,-0.691236803,1.33282964,0.231835167,-0.104747428,0.189347267,0.183760657,-0.042281402,-0.256610698,0.11806978,-0.433639384,-0.145951107,0.179470869,-0.321066102,0.10243332,-0.306861877,0.20798271,-0.07059494,0.11040644
1990718_no_solvent,-4.728297431,3.493621994,2.960633291,-0.887069305,-0.685535169,-1.777806252,2.064843835,-2.644786197,0.108342592,-0.178593966,-0.876924965,0.505060485,-0.709768354,0.095523023,-1.336340369,1.13361271,-1.649931335,-0.809974364,-2.0602792,-0.780035479,-0.356856211,-0.160233303,-0.653823276,0.387112631,0.027358682,-0.41498203,0.591286104,0.079803401,0.360675932,-0.288140873,-0.601893852,-0.809367685,0.158088507,-0.068328384,0.350188323,-0.120692247,0.08895752,0.208704835,0.123966204,0.148287894,-0.096338845,0.330778212,0.038745133,-0.327567719,-0.163530164,0.223738434,0.073477036,0.326718118,-0.319991464,-0.066966534,0.119688688,0.174741076,-0.126634086,0.041264022,0.007939403,0.082950484,-0.207919495,-0.115729666,0.033320076,0.206479327
2040578_no_solvent,-5.024945573,1.93994257,2.919402071,-0.690472993,-1.762819293,0.010440933,2.50914768,-2.44822992,-0.665368306,0.618356775,0.565858607,1.695236082,-1.122815636,-2.101786488,0.355668064,-1.231544119,0.638808241,0.122997533,0.388808536,0.008783093,0.231415925,0.718801141,0.932032222,0.500786931,0.129452491,-0.327686586,-0.236600455,-0.168522056,-0.338652309,-0.60736821,0.625051245,0.154122017,-0.146460199,0.180063624,-0.148929916,0.183059076,-0.353221854,-0.411660697,-0.280832469,0.184930179,-0.299145164,-0.23141401,0.243107945,-0.033702858,0.036446547,0.028699456,0.151390469,-0.205830576,-0.210390432,0.011615163,0.075797367,0.037892633,-0.123232319,-0.055453477,0.211730023,-0.199863628,0.033659807,-0.008024851,0.011035774,0.022897807
2050360_no_solvent,-3.735910571,-0.307919325,3.745367177,-1.255663488,-0.598316363,-0.188989483,0.734233678,-0.527482733,0.654464554,0.931382435,-0.753639705,-0.376470092,-0.079826505,-1.572059763,0.018191436,-0.924041873,1.462706767,0.243750919,-0.486429293,-0.470903757,-0.228659379,0.784338263,-0.275156172,-0.466206232,0.281819259,-0.466574897,0.111824679,-0.647933327,-0.210276929,0.298806195,0.140220535,0.006183208,-0.076929713,0.24193197,-0.327302364,0.498672493,-0.132088409,-0.200547896,-0.055310615,0.200844416,-0.589937316,0.128672891,0.149654138,-0.387471776,-0.216687383,-0.392194902,-0.155952751,0.039991242,-0.307496914,-0.079560284,-0.158749206,-0.229241441,0.189595818,-0.187327505,0.015455423,0.054765846,-0.217028117,0.22103157,0.010740813,0.106291864
2054352_no_solvent,-2.063326155,1.746004178,1.905902414,-1.214056349,1.709266865,-3.734098204,1.377480751,-0.940536085,-1.438217661,0.580921585,1.071171792,0.103462064,0.486181291,1.509015592,-0.257005981,0.353083417,-0.012486666,-0.470625965,-0.49523381,0.284143398,0.728778479,-0.745766884,-0.277808647,1.46684541,-0.353898104,0.501545574,0.007637389,-0.862790857,0.208753901,0.787464358,0.3346563,-0.558745781,-0.323813861,0.153809186,-0.604358656,-0.172309745,-0.151723578,0.52125262,-0.152171267,0.088293317,-0.058178923,0.131445336,-0.000228698,0.242932633,-0.381373974,0.033792542,-0.241850706,-0.036682202,-0.080055208,0.024144097,-0.174964242,-0.062064737,-0.285615879,0.064317415,-0.083097768,0.013303597,-0.099789039,0.112873735,-0.059456292,-0.129512518
